antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'NATURAL SLATE HEART CHALKBOARD '})","frozenset({'JUMBO BAG RED RETROSPOT', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN ', 'JAM MAKING SET PRINTED'})","frozenset({'6 RIBBONS RUSTIC CHARM', 'LUNCH BAG  BLACK SKULL.'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'ALARM CLOCK BAKELIKE RED ', 'PACK OF 72 RETROSPOT CAKE CASES', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG CARS BLUE', 'JAM MAKING SET PRINTED'})","frozenset({'6 RIBBONS RUSTIC CHARM', 'LUNCH BAG  BLACK SKULL.'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG  BLACK SKULL.', 'JAM MAKING SET PRINTED'})","frozenset({'6 RIBBONS RUSTIC CHARM', 'LUNCH BAG CARS BLUE'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED ', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})","frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'ROSES REGENCY TEACUP AND SAUCER '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED ', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'PACK OF 72 RETROSPOT CAKE CASES', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})","frozenset({'ALARM CLOCK BAKELIKE RED ', 'ROSES REGENCY TEACUP AND SAUCER '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'PACK OF 72 RETROSPOT CAKE CASES', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'ALARM CLOCK BAKELIKE RED ', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'6 RIBBONS RUSTIC CHARM', 'LUNCH BAG CARS BLUE'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'JAM MAKING SET PRINTED'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'6 RIBBONS RUSTIC CHARM', 'JAM MAKING SET PRINTED'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.', 'JAM MAKING SET PRINTED'})","frozenset({'6 RIBBONS RUSTIC CHARM', 'LUNCH BAG SPACEBOY DESIGN '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PACK OF 72 RETROSPOT CAKE CASES', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})","frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ROSES REGENCY TEACUP AND SAUCER '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'6 RIBBONS RUSTIC CHARM', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})","frozenset({'LUNCH BAG  BLACK SKULL.', 'JAM MAKING SET PRINTED'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})","frozenset({'JUMBO BAG RED RETROSPOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PACK OF 72 RETROSPOT CAKE CASES', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'ALARM CLOCK BAKELIKE GREEN', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'6 RIBBONS RUSTIC CHARM', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'LUNCH BAG CARS BLUE', 'JAM MAKING SET PRINTED'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})","frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ROSES REGENCY TEACUP AND SAUCER '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'WOODEN FRAME ANTIQUE WHITE '})","frozenset({'LUNCH BAG  BLACK SKULL.', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'SET/20 RED RETROSPOT PAPER NAPKINS '})","frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'LUNCH BAG  BLACK SKULL.'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG  BLACK SKULL.', 'JAM MAKING SET PRINTED'})","frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
frozenset({'POSTAGE'}),"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED ', 'SPACEBOY LUNCH BOX '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
frozenset({'SPACEBOY LUNCH BOX '}),"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED ', 'POSTAGE'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'SET/20 RED RETROSPOT PAPER NAPKINS '})","frozenset({'WOODEN FRAME ANTIQUE WHITE ', 'LUNCH BAG  BLACK SKULL.'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO STORAGE BAG SUKI'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'ALARM CLOCK BAKELIKE GREEN', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG RED RETROSPOT'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'VINTAGE SNAP CARDS'})","frozenset({'HEART OF WICKER SMALL', ""PAPER CHAIN KIT 50'S CHRISTMAS "", 'JAM MAKING SET PRINTED'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG RED RETROSPOT'})","frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'ALARM CLOCK BAKELIKE GREEN', 'PACK OF 72 RETROSPOT CAKE CASES', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})","frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})","frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG RED RETROSPOT'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG RED RETROSPOT'})","frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER'})","frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.01020408163265306,0.01020408163265306,0.01020408163265306,1.0,98.00000000000001,1.0,0.010099958350687213,inf,1.0,1.0,1.0,1.0
